Date;VIX;SMB;HML;MKT;MOM;STR;RVAR;BAB;QMJ;TERM_SPREAD;CREDIT_SPREAD;10Y;3M;OIL;DOLLAR;TED;SKEW;LEVERAGE;TSMOM;MOMCM;MOMEQ;MOMFI;MOMFX;HMLD;ECU;MACVOL;BULL;NEUT;BEAR;BULL_BEAR_SPREAD;BULL_BEAR_RATIO;MOV_AVG_BULL;SP500;HURST
31/01/1991;20,91;2,4;-0,05;4,27;-2,63;-1,93;7,58;-6,408517984;-0,930619145;1,66;2,3;7,85;6,19;-24,26160338;-0,49821046;0,87;121,65;-0,19775;-0,332949367;0,292077153;-3,01274521;-6,685653514;3,811538721;1,133096452;100,44;0,768522751;25,8;30;44,2;-18,4;0,622703081;25,75;343,93;0,686843359
28/02/1991;21,23;4,24;-0,84;7,18;-2,21;1,93;9,69;1,485401486;-3,276519813;1,8;2,09;8,11;6,04;-11,04921077;1,402249349;0,84;116,37;-0,35716;-2,146323573;2,722142442;-13,55927279;-5,069421616;-0,239172666;2,990013559;175,69;0,925312139;47,25;24;28,75;18,5;1,739356884;35,875;367,07;0,688628808
29/03/1991;16,88;4,34;-3;2,44;3,17;0,52;5,64;1,171304909;-0,593564795;2,13;1,96;8,04;5,74;2,45302714;4,550959434;0,63;105,67;-0,4502;-1,896750011;-1,333915305;-3,501071197;-2,166525612;-1,496679166;-0,996616178;46,51;1,010975479;48,5;25,5;26;22,5;1,887749459;47,875;375,22;0,723711694
30/04/1991;18,24;-0,05;1,25;-0,17;-1,17;1,57;-1,17;4,7906502;0,066961085;2,34;1,83;8,07;5,51;6,775343861;-0,130261302;0,68;109,06;-0,45169;3,352799203;4,810499687;-1,497843876;2,971506412;4,815475902;0,854630289;254,81;1,003311901;48,75;30,25;21;27,75;2,407005348;48,625;375,35;0,72640133
31/05/1991;15,93;-0,07;-0,01;3,59;0,5;0,08;-2,78;1,243777209;-0,406176852;2,35;1,77;8,28;5,53;0,811068702;0,839786283;0,53;117,2;-0,39987;-0,755614048;-0,338007134;-2,476454225;1,570968663;-1,712050581;-0,637373783;114,99;0,945728314;39,8;34,6;25,6;14,2;1,568729097;42;389,83;0,712233086
28/06/1991;19,55;0,75;0,57;-4,71;0,01;2,06;-4,23;2,598090525;2,336600153;2,53;1,66;8,27;5,54;-2,69758637;1,403600747;0,65;114,98;-0,34147;0,865432143;1,254182067;7,373358653;-7,333770227;0,802705635;1,422364383;83,55;0,886613368;41,25;36,25;22,5;18,75;2,098061497;40,625;371,16;0,674488998
31/07/1991;15,18;-0,78;-2,54;3,99;4,66;2,13;-0,53;0,42482379;0,096638358;2,5;1,6;7,9;5,53;5,447470817;-0,677183684;0,53;111,5;-0,28184;-2,522082432;-3,879129567;-1,71317773;2,19444495;-3,898280062;-2,359373772;259,33;0,780131872;32,75;42,75;24,5;8,25;1,411874177;37;387,81;0,643684934
30/08/1991;14,46;1,17;-1,66;2,17;2,81;-2,92;2,22;1,244269959;-0,025070656;2,33;1,75;7,65;5,33;2,675276753;-0,028301699;0,36;115,36;-0,21068;3,447045161;0,617643168;2,603544993;12,39574697;3,06532257;-1,733973042;108,68;0,685146655;33,8;38;28,2;5,6;1,270459185;34;395,43;0,664326609
30/09/1991;15,85;1,85;-0,77;-1,7;1,91;-0,76;-1,92;2,733385457;-1,108151651;2,21;1,94;7,53;5,11;-0,134770889;-1,892482847;0,51;112,13;-0,18062;2,553057217;-0,498501372;-2,127155742;17,37917293;1,519367328;-0,410305782;145,93;0,64082064;35,5;39;25,5;10;1,519949495;34,75;387,86;0,657784066
31/10/1991;15,48;0,96;-0,26;1,45;2,28;-1,18;0,89;2,181305722;-0,75778543;2,51;2,02;7,42;4,82;5,128205128;0,322053953;0,43;109,63;-0,19126;0,632395239;-3,739759031;0,903737663;8,149305604;3,068884817;-0,672112977;111,26;0,670284168;37,4;29,2;33,4;4;1,155613831;36,625;392,46;0,655584704
29/11/1991;20,26;-0,35;-2,18;-4,16;0,67;-0,4;-5,41;2,672828231;3,36662024;2,91;2,06;7,09;4,35;-8,087291399;-0,167520167;0,65;110,22;-0,24616;0,002892025;4,277296437;-6,823814331;1,53888336;-3,381280151;-1,228663967;296,7;0,682982687;37,75;32;30,25;7,5;1,383836207;37,875;375,22;0,626395959
31/12/1991;19,31;-2,99;-5,33;10,03;8,3;1,06;-1,29;-2,9477554;1,722593247;2,75;2,39;7,03;3,88;-10,98696462;-1,796443598;0,37;113,55;-0,32114;7,506266167;10,8849968;6,084914448;22,00746137;-7,007962123;-7,183597651;189,76;0,675593659;32,75;31,75;35,5;-2,75;0,963300192;35,25;417,09;0,469466773
31/01/1992;17,4;8,16;3,84;-0,68;-1,03;5,22;19,04;4,9242326;-4,394683832;3,37;1,9;7,34;3,84;-1,150627615;2,108242787;0,35;110,93;-0,41901;-1,555164621;-2,071991646;3,751002148;-6,94188038;-0,996129646;4,48321717;112,98;0,638024013;48,2;23,8;28;20,2;1,729804274;43,625;408,79;0,520883185
28/02/1992;16,68;0,8;4,83;1;-0,48;-2,9;1,97;3,614298176;-1,110377366;3,24;1,9;7,54;3,93;-1,164021164;1,52081318;0,32;109,06;-0,46448;-0,186608957;-2,407375546;4,462520866;1,445836487;-0,690347874;3,284336848;123,52;0,550400922;43;32;25;18;1,733855311;45,5;412,7;0,520207834
31/03/1992;16,18;-1,58;4,23;-2,74;-0,61;-1,09;-3,66;2,445042009;1,159781198;3,39;1,7;7,48;4,05;4,068522484;1,311719287;0,32;109,86;-0,48147;-1,829066066;0,854024865;-0,11218334;-11,10013859;-1,855013131;2,976786737;144,18;0,490021844;43,5;32;24,5;19;1,794919654;43,25;403,69;0,513258078
30/04/1992;15,53;-5,77;3,4;1,12;-2,8;-3,38;-12,48;-0,274094779;1,126104435;3,82;1,63;7,39;3,7;7,25308642;0,351514573;0,36;113,24;-0,5042;1,96527919;3,369029533;3,649538833;3,757781866;-3,183438816;5,389663344;75,3;0,518280375;39,2;35,4;25,4;13,8;1,795585921;40,625;414,95;0,500223134
29/05/1992;13,86;-0,26;0,95;0,32;0,57;-0,16;-2,21;0,920539394;0,273837698;3,54;1,77;7,26;3,7;6,043165468;-1,158704623;0,36;109,47;-0,57952;1,255746781;-2,975644106;-2,025854101;10,54899966;5,631611388;1,668576321;96,89;0,567853435;43;33,75;23,25;19,75;1,917440576;41,625;415,35;0,50752728
30/06/1992;13,35;-2,85;2,87;-2,16;-0,56;0,91;-6,57;1,445426475;1,142031001;3,49;1,86;6,84;3,57;-2,306648575;-1,476293119;0,37;111,88;-0,64443;2,502416991;1,465696105;1,839137342;8,982107838;0,667131192;3,011076002;100,73;0,684327834;36,5;39,25;24,25;12,25;1,550041317;39,75;408,14;0,504266933
31/07/1992;13,17;-0,91;-0,79;3,66;1,24;2,12;-1,86;1,317200205;1,212176362;3,47;1,97;6,59;3,18;1,25;-0,39273935;0,26;111,55;-0,62134;5,346081432;1,57770527;8,702165486;18,85304536;1,047096754;-0,658579872;44,54;0,70001758;25,4;43,4;31,2;-5,8;0,847127496;29;424,21;0,479774108
31/08/1992;13,58;-0,38;-0,24;-2,32;-1;-1,56;-5,22;1,022248168;3,338197735;3,39;2,06;6,42;3,16;-1,783264746;-1,528262105;0,34;112,17;-0,55021;5,053388508;4,810977553;6,035057368;0,598274909;7,751833591;-0,907556747;114,86;0,751264476;26,5;36,75;36,75;-10,25;0,740069615;26,5;414,03;0,470041769
30/09/1992;14,28;0,44;-0,96;0,72;2,58;-1,12;-0,58;1,61975367;0,740855411;3,62;2,29;6,59;2,69;1,070763501;2,294798661;0,58;115,16;-0,55022;3,355813521;1,506278161;3,232373083;0,369537749;8,984187138;-1,206033905;174,33;0,82720745;20,5;39,75;39,75;-19,25;0,518689891;23,5;417,8;0,470769645
30/10/1992;16,15;2,35;-3,12;0,97;2,3;-0,2;4,67;-0,52152972;1,441293506;3,77;2,19;6,87;2,96;-5,020727775;3,823764378;0,6;110,28;-0,64801;-0,642242736;0,937144331;-2,630793916;3,347788658;-4,838008825;-3,486941797;135,88;0,892019324;25,4;32,2;42,4;-17;0,661006724;24,375;418,68;0,472015125
30/11/1992;13,01;3,62;-2,89;3,51;1,88;-1,04;5,73;-0,678891423;-1,334282293;3,57;2;6,77;3,27;-3,540252182;2,678086329;0,73;112,1;-0,74548;1,614289341;0,454501976;-2,757795997;-4,997167756;11,52391719;-2,470155074;61,29;0,892120929;44,25;36,5;19,25;25;2,391901629;34,25;431,35;0,463894878
31/12/1992;12,57;1,58;2,07;1,55;3,55;1,23;-0,85;3,962393167;-0,957901783;3,55;2,06;6,6;3,08;-1,960784314;0,721055381;0,36;110,83;-0,86798;2,059402471;0,643852058;-1,581041481;9,898746116;2,276644632;0,727861295;44,44;0,8019146;51,6;33;15,4;36,2;3,798076923;48,25;435,71;0,481129973
29/01/1993;12,42;2,01;5,17;0,75;4,97;-0,45;2,7;7,121139084;-3,711679483;3,43;2,11;6,26;2,9;3,897435897;0,651357651;0,35;113,9;-1,01809;2,436375944;-0,060898672;-2,264335232;12,25944903;4,199636945;4,036724216;32,65;0,747457637;38,75;39;22,25;16,5;2,048453884;47;438,78;0,483557909
26/02/1993;13,16;-3,61;7,22;0,45;2,71;-1,49;-8,74;5,630115461;-1,605087203;3,02;2,2;5,98;2,95;1,678183613;0,102006075;0,26;117,11;-1,09749;5,439808667;6,728625756;-7,311145746;21,78288207;1,637409453;7,291287947;81,51;0,700625402;42,75;31;26,25;16,5;1,710016835;40,75;443,38;0,484748897
31/03/1993;12,53;0,6;1,98;2,34;4,14;-0,95;0,13;4,417775923;-1,272020498;3,08;2,18;5,97;2,89;-0,776699029;-0,607971923;0,36;110,83;-1,11846;-0,502012827;0,848909135;-2,115662272;-2,574950315;-0,499084513;0,378583426;106,73;0,697318334;39;33,75;27,25;11,75;1,540817003;40,875;451,67;0,487076275
30/04/1993;12,42;-0,37;2,99;-2,6;-0,29;-1,71;-1,32;4,943766037;-2,526861149;3,08;2,12;6,04;2,91;0,440313112;-0,808353295;0,28;112,33;-0,96865;-1,097898762;-0,804841671;-4,327694755;0,738966454;-0,614893437;3,455535402;79,74;0,652666435;30;37,8;32,2;-2,2;0,97110041;34,875;440,19;0,469206613
31/05/1993;13,47;2,04;-2,8;2,81;0,97;1,49;6,16;1,257654469;-0,876974583;3,03;2,1;5,96;3,06;-2,484169508;0,087387008;0,31;122,04;-0,84807;2,915074947;3,570095819;0,544331134;-2,121913459;7,215417441;-2,331583807;234,33;0,587593438;21,5;39,25;39,25;-17,75;0,553129713;24,875;450,19;0,45464328
30/06/1993;11,26;0,46;1,99;0,27;4,85;2,24;-2,51;3,660083116;-2,173758194;2,7;2,16;5,81;3,03;-5,844155844;2,404330397;0,28;110,55;-0,91143;1,559219207;-1,40069464;-5,898565858;15,51440648;2,359335758;1,515435351;206,72;0,583671219;26,5;37;36,5;-10;0,768676089;24;450,53;0,463219909
30/07/1993;11,73;0,9;2,55;-0,37;2,45;-2,69;-1,62;3,305814739;-1,292160708;2,73;2,05;5,68;3,03;-5,145888594;0,950310396;0,28;112,89;-1,06084;3,197232753;1,691729529;2,492956022;9,491663683;1,890164948;2,77973723;67,93;0,482960362;22;44,2;33,8;-11,8;0,659799231;22,875;448,13;0,462606595
31/08/1993;11,85;0,48;0,17;3,58;2,34;1,28;0,38;2,275560868;-0,416654406;2,37;1,91;5,36;3,01;2,293064877;0,408149497;0,24;114,28;-1,07713;6,831245308;-0,404854731;17,13303445;16,64531666;5,613541678;-0,690729499;46,81;0,396454958;26,75;39,75;33,5;-6,75;0,806246775;24,875;463,56;0,43967256
30/09/1993;12,99;2,53;0,34;-0,36;3,03;0,69;2,07;2,585400035;-0,187093031;2,42;2;5,33;2,92;2,733734281;0,50675632;0,46;114,97;-0,98002;-2,183540921;-3,419475286;-9,329059524;1,291414785;2,938255452;-0,760503798;51,6;0,427669265;30,8;34,2;35;-4,2;0,90530426;29,375;458,93;0,446543513
29/10/1993;11,46;1,94;-2,98;1,7;-1,51;1,9;5,09;3,173492777;-0,405342703;2,33;1,96;5,72;3,03;-9,952102182;1,171927226;0,41;113,73;-0,65378;4,483641635;3,771543961;13,25096457;8,888780128;-4,030850562;-0,01524368;39,83;0,504327522;36,25;34,5;29,25;7;1,286151961;32,625;467,83;0,435350401
30/11/1993;13,76;-1,41;-0,59;-1,86;-4,39;-1,39;-1,08;-3,591229459;1,481822591;2,62;1,91;5,77;3,14;-8,806146572;1,311087956;0,36;118,45;-0,39484;0,84537275;6,459204677;-11,42261925;-1,94753303;1,381201554;1,473169202;65,9;0,602252991;36,5;31,75;31,75;4,75;1,192857143;36,375;461,79;0,430354453
31/12/1993;11,66;0,91;1,02;1,68;2,46;1,07;-2,66;1,36165673;0,180554475;2,76;1,94;5,75;3,01;-8,165910564;0,887999217;0,37;114,16;-0,25619;6,187634032;4,969434118;17,94586611;9,878136818;-3,064033948;0,494650742;38,51;0,700110284;36,6;33,6;29,8;6,8;1,256958501;37,125;466,45;0,426807859
31/01/1994;10,63;-0,21;1,87;2,93;1,26;1,69;1,78;3,786805234;-2,426649815;2,65;1,85;5,97;2,96;7,198306281;1,511229795;0,29;115,44;-0,18142;1,132375567;-1,133557411;11,18103648;2,239872681;-2,891704746;2,238695347;88,68;0,778106479;41,75;28,75;29,5;12,25;1,439831033;39,625;481,61;0,425177934
28/02/1994;14,87;2,01;-0,72;-2,62;-0,59;0,36;2,92;-1,401695519;2,737450432;2,68;1,77;6,48;3,36;-4,674127716;0,229996546;0,39;116,35;-0,12459;-4,760673148;0,664809146;-10,21518573;-25,86626145;4,760561448;-1,391902137;106,63;0,9058684;42;30,5;27,5;14,5;1,568410397;41,875;467,14;0,389821314
31/03/1994;20,45;-0,83;1,76;-4,64;-1,4;0,09;-4,5;-1,002597054;1,553157859;3,21;1,59;6,97;3,48;2,140883978;0,625968339;0,46;123;-0,16508;-6,45314229;-1,540371767;-10,20742514;-21,79934696;-1,543920156;1,875913756;179,21;1,042790135;27,2;37,4;35,4;-8,2;0,798662933;33,25;445,77;0,434335631
29/04/1994;13,77;-1,16;1,68;0,61;-0,46;-0,38;-4,76;-0,991252885;0,505551479;3,09;1,48;7,18;3,87;14,26639621;0,062899573;0,44;118,04;-0,30424;-0,267154101;-1,993309634;3,927468867;-3,813450953;2,994437118;1,617257763;69,29;1,125192852;27,5;32,5;40;-12,5;0,69637465;26,875;450,91;0,454458007
31/05/1994;13,03;-2,32;1,23;0,74;-2,1;0,06;-2,64;1,011523136;-0,150361567;2,86;1,51;7,1;4,16;8,343195266;1,126019807;0,46;122,1;-0,38738;0,451827006;6,319482703;-7,429803623;-2,887901832;-2,58915405;0,917780641;42,54;1,209638241;30,25;33,25;36,5;-6,25;0,860630744;28,875;456,5;0,460446172
30/06/1994;14,97;-0,87;2,18;-3,15;-1,27;0,15;-3,86;1,421323719;1,433392551;3,08;1,52;7,3;4,15;5,789186237;-1,30596209;0,72;116,34;-0,40943;-1,26539209;-1,27189944;-10,22741518;2,555110728;2,285387581;1,954735812;86,25;1,239014832;32;41,4;26,6;5,4;1,211682382;31,125;444,27;0,435973026
29/07/1994;11,13;-1,75;0,49;2,82;-0,11;1,44;-1,57;-0,916557968;-0,63228192;2,73;1,49;7,24;4,27;4,801239029;0,526962766;0,61;117,62;-0,33554;-1,956956923;-2,635242848;0,699162745;-6,210173533;0,95187235;1,855237205;39,51;1,233510992;28,5;38;33,5;-5;0,874884793;29,375;458,26;0,398008959
31/08/1994;11,97;0,55;-2,57;4,02;1,51;1,44;4,57;-2,442371237;1,854401588;2,51;1,55;7,46;4,56;-13,49753695;-0,457556578;0,44;112,19;-0,18151;1,9818197;3,928224599;1,393048491;-1,443922453;1,385373437;-2,51861727;31,54;1,208367869;29,5;42;28,5;1;1,030503979;29;475,49;0,44621058
30/09/1994;14,28;2,82;-1,07;-2,07;1,32;-0,77;3,54;3,783919884;1,586126723;2,82;1,5;7,74;4,67;4,726651481;-1,197326853;0,83;113,81;0,08426;2,763018869;3,841028343;-4,342380417;9,025786989;0,71707595;-2,114042164;66,93;1,239344069;42;32;26;16;1,671320451;38,25;462,69;0,419111519
31/10/1994;14,56;-1,68;-1,52;1,17;1,06;-0,22;-0,82;-1,872555937;3,097527763;2,61;1,4;7,96;5,03;-1,08754758;-0,934887462;0,59;113,87;0,2557;1,645391977;4,220142312;-3,095035536;1,943013886;-0,196806315;-2,135974234;92,09;1,284665789;37,5;37,25;25,25;12,25;1,545185078;39,625;472,35;0,403450637
30/11/1994;15,95;-0,11;-1,16;-4,09;-0,38;-2,01;-0,37;-3,913537375;2,758457276;2,19;1,3;7,81;5,56;-0,769653656;1,791336041;0,63;112,99;0,34413;2,220281449;6,862508947;-0,040544094;-1,663006502;-2,132481098;-0,032731875;240,11;1,381432432;38,75;30;31,25;7,5;1,275269397;38,125;453,69;0,348220154
30/12/1994;13,2;-0,4;-0,23;0,89;3,18;0,81;-2,03;-3,05196482;0,482442925;2,16;1,3;7,78;5,53;-1,606648199;3,709507862;0,97;115,53;0,32139;1,847064448;0,879455066;3,52539901;-0,195810914;4,225928425;0,17725455;113,47;1,414285392;37,8;33,6;28,6;9,2;1,4412738;38;459,27;0,361268656
31/01/1995;11,96;-2,38;1,51;1,39;-1,18;4;-4,22;1,452542829;0,559239968;1,6;1,33;7,47;5,83;3,547297297;1,091497911;0,48;115,43;0,22477;0,799703748;2,181960343;1,228451145;-4,991344518;2,539503565;2,088922156;289,84;1,332612028;38,75;37,25;24;14,75;1,614507576;37,5;470,42;0,370544085
28/02/1995;11,75;-0,71;0,63;3,63;-0,46;2,39;0,62;1,439061566;-0,281534416;1,28;1,53;7,2;5,76;0,54377379;-0,969554703;0,49;113,05;0,14321;-2,474759653;-1,65488596;-0,532301903;-15,00108242;4,867251953;0,868173066;118,81;1,270526348;40,25;38,5;21,25;19;1,963535806;39,5;487,39;0,404530217
31/03/1995;13,37;-0,14;-1,6;2,25;0,23;-0,04;0,7;1,515419663;1,270921813;1,32;1,49;7,06;5,7;3,677663602;-1,554376758;0,55;115,88;0,08044;4,188290805;-1,946013598;6,349138977;0,264860543;18,1057887;-1,954074358;120,07;1,175611219;47,8;30,8;21,4;26,4;2,25279089;45,25;500,71;0,462383741
28/04/1995;11,75;-0,23;1,46;2,13;1,89;-0,52;-0,72;1,331842501;-0,076955068;1,2;1,51;6,63;5,69;6,311945749;-2,163094123;0,5;115,53;0,00748;-1,041427388;1,324703744;-7,560026055;-0,503293802;-1,333185309;1,397473989;69,85;1,085967873;42,75;26;31,25;11,5;1,529607059;44,625;514,71;0,494463219
31/05/1995;12,85;-1,89;1,2;2,94;-0,33;-0,46;-3;1,116288718;-0,268990833;0,49;1,66;6,17;5,63;-7,311089303;0,645262788;0,43;110,6;-0,04608;1,093906257;-0,938364398;0,366035141;13,37006211;-4,525778975;1,300143658;44,86;1,015758961;43;25,5;31,5;11,5;1,372043011;42,875;533,4;0,524006642
30/06/1995;11,38;3,41;-2,9;2,5;3,87;1,23;8,84;1,616240317;-0,430462346;0,61;1,74;6,28;5,44;-7,887771308;-0,154010763;0,62;108,94;-0,02435;1,029437167;1,995667619;4,486175587;-5,097128535;1,609893864;-3,614828542;58,32;0,854501885;40,4;27,8;31,8;8,6;1,289808283;41,5;544,75;0,567824767
31/07/1995;13,49;2,37;-2,39;3,6;3,01;-2,12;6,54;1,483422239;-0,594834174;0,85;1,72;6,49;5,42;0,91954023;0,332161807;0,46;109,51;-0,05075;-1,44575467;-1,078718714;-0,395304443;-2,074106214;-2,444037965;-2,729926803;30,38;0,798106031;40,75;27;32,25;8,5;1,280485957;40,75;562,06;0,578873817
31/08/1995;11,52;1,36;2,17;0,49;0,11;1,28;0,09;3,468511489;-2,142453692;0,83;1,73;6,2;5,29;1,59453303;3,128458644;0,59;112,51;-0,19511;-1,561456913;-1,509353634;-0,66166223;6,919756781;-9,408187564;1,462089802;26,6;0,72958101;37,4;35,4;27,2;10,2;1,45014157;39,375;561,88;0,596914936
29/09/1995;12,74;-1,48;-0,92;3,19;2,14;-0,89;-3,54;3,101164485;0,911496952;0,77;1,71;6,04;5,24;-1,68161435;-0,254281917;0,71;115,35;-0,37319;4,505987123;1,875130791;5,549711649;7,822899287;6,220812921;-1,119056824;48,34;0,663390889;42,75;30;27,25;15,5;1,600581267;40;584,41;0,56037069
31/10/1995;13,83;-4,09;-0,51;-1,58;2,92;-1,02;-7,01;-0,236492489;4,318673079;0,55;1,7;5,93;5,32;0,570125428;1,126960628;0,62;112,64;-0,41586;1,759604266;0,524979239;-3,012621263;5,347713004;4,817932851;-0,700389201;70,81;0,639746567;43,25;33;23,75;19,5;1,866841133;43;581,5;0,582252755
30/11/1995;11,58;-0,54;0,01;3,93;-0,55;0,6;-2,15;-1,120769773;-0,254440965;0,28;1,81;5,71;5,32;3,06122449;1,417652989;0,55;117,29;-0,42147;3,279356291;1,341286491;1,263509968;15,25087028;-1,308881024;-0,361306836;75,98;0,69644215;48,2;29,6;22,2;26;2,326431889;46,875;605,37;0,537550472
29/12/1995;12,52;0,53;-0,52;1,01;1,32;-0,98;-5,96;2,744159874;-0,827059933;0,48;1,8;5,65;4,96;7,535753575;0,644802541;0,66;112;-0,45872;1,562929404;1,301297555;-0,630250857;4,455041017;1,320985288;0,52049768;55,14;0,690911222;48,25;28,25;23,5;24,75;2,065384615;48,375;615,93;0,589797122
31/01/1996;12,53;-2,49;0;2,45;0,9;1;-3,41;3,950711157;-1,705058444;0,55;1,82;5,81;4,91;-9,25831202;1,323264554;0,46;113,75;-0,54133;-2,703733694;-7,848617579;5,056890641;3,138209497;-3,102720167;0,595883342;168,06;0,776861633;44,33333333;29;26,66666667;17,66666667;1,661770966;47,125;636,02;0,592053934
29/02/1996;17,04;2,19;-1,92;1,25;1,59;2,17;3,51;0,942472201;0,879091128;1,11;1,78;6,27;4,89;10,14656144;-0,467257672;0,41;107,11;-0,60487;-2,284222647;3,760919396;1,466055584;-20,29886111;-2,175016683;-2,452346774;42,59;0,799259522;51;26,6;22,4;28,6;2,485764368;48,5;640,43;0,619018109
29/03/1996;18,88;1,28;0,85;0,83;-1,39;-0,11;-0,78;2,437180729;-0,728533413;1,21;1,78;6,51;5;9,877175026;0,022591493;0,47;114,26;-0,53101;2,501014128;3,67924533;2,858107078;-4,546148205;5,749367291;1,826164315;123,57;0,859369453;43;31,25;25,75;17,25;1,70604288;46,625;645,5;0,620416899
30/04/1996;15,83;5,31;-3,07;1,99;0,26;0,69;13,99;0,232285105;0,575256456;1,52;1,61;6,74;5,01;-1,257568701;0,422704291;0,47;113,96;-0,40481;4,116664906;6,381368073;5,222623187;-1,196874211;3,185739125;-3,061929094;61,5;0,975808498;36;40,75;23,25;12,75;1,708694696;39,5;654,17;0,621050574
31/05/1996;16,07;3,27;-1,33;2,14;2,02;-1,07;0,48;4,376784093;0,597640098;1,67;1,48;6,91;5,04;-6,79245283;0,517637692;0,46;111,71;-0,29934;0,239541235;-1,715436826;-0,267185024;-0,9264661;5,50121483;-2,404794336;176,6;1,121910109;48,6;34,6;16,8;31,8;3,302453416;43,375;669,12;0,622930943
28/06/1996;13,68;-4,45;2;-1,03;-1,02;-0,18;-11,6;3,543597665;1,849118347;1,55;1,51;6,87;5,04;5,870445344;0,347267672;0,54;108,3;-0,29249;1,78020285;2,939895401;1,349318102;-0,330586528;1,542972457;2,676348357;48,57;1,120713604;45;32,25;22,75;22,25;2,024101908;46,875;670,63;0,635941276
31/07/1996;19,46;-4,5;5,6;-5,8;-1,45;-2,44;-12,3;-0,406156743;2,36262097;1,48;1,5;6,64;5,18;-2,390057361;-0,742413921;0,5;116,61;-0,36929;-4,505258254;0,971239004;-14,57141022;2,104846362;-13,41705931;4,036294173;227,28;1,213453753;32,75;39;28,25;4,5;1,209547908;38,875;639,95;0,569813883
30/08/1996;17,01;2,44;-0,38;2,87;0,8;2,55;4,6;1,021608118;-0,327367545;1,67;1,48;6,83;5,15;8,961802155;0,228130476;0,41;114,32;-0,48998;4,262922011;2,13981031;3,554585614;7,830601992;6,067331062;-1,202601346;70,08;1,329364884;31;41,2;27,8;3,2;1,188439188;31,75;651,99;0,570531118
30/09/1996;16,95;-1,39;-2,61;4,87;2,62;0,54;3,1;1,397483707;2,011136464;1,58;1,5;6,53;4,91;9,573033708;0,800169448;0,71;114,8;-0,56528;8,571259835;8,182413366;10,13682152;6,490941616;9,908380021;-4,274252287;149,9;1,351741465;29,25;40,25;30,5;-1,25;0,974153012;30,375;687,31;0,551120098
31/10/1996;18,11;-3,62;5,33;1,31;2,47;-1,12;-10,83;3,409288548;1,036293534;1,2;1,54;6,2;5,03;-4,224774405;0,232697501;0,47;112,54;-0,68624;2,211791255;-1,102121324;2,631975266;5,373915686;5,889374711;3,12283575;28,4;1,403300584;39,2;33;27,8;11,4;1,43381682;35,5;705,27;0,640071892
29/11/1996;17,14;-4,33;2,34;6,31;-1,93;0,21;-3,21;0,727744506;1,68217287;0,93;1,65;6,3;5;1,713062099;-0,014530627;0,5;112,11;-0,79894;7,612694763;3,272132707;17,67930144;5,581847731;10,4362364;0,917742897;56,49;1,459292087;39,5;34;26,5;13;1,560299215;39,25;757,02;0,59992806
31/12/1996;20,92;3,08;0,59;-1,68;0,17;0,64;-0,9;2,066990365;-0,336635395;1,22;1,54;6,58;5,07;9,136842105;0,627015586;0,49;113,02;-0,78877;3,02506398;3,306540308;2,390053885;-0,098831442;5,541615081;1,255741173;74,98;1,357777111;37,75;28,75;33,5;4,25;1,142977855;38,625;740,74;0,620060794
31/01/1997;19,47;-1,45;-1,54;4,97;2,39;2,62;-0,14;3,822383334;0,922179141;1,38;1,5;6,42;5,02;-6,828703704;2,098636812;0,54;110,49;-0,87038;3,910174739;-2,018160829;16,19691091;4,668203785;5,920102872;-2,535085583;31,65;1,437385806;41,8;35,6;22,6;19,2;1,943273893;39,875;786,16;0,521950179
28/02/1997;21,1;-3,46;5,03;-0,36;-3,13;1,25;-9,77;5,498487718;0,713210757;1,34;1,49;6,69;5,09;-15,94202899;0,986393493;0,45;109,26;-0,99064;-1,605529963;-7,302424875;4,630918058;2,136570758;1,992506578;4,148108548;42,14;1,442673562;49,75;31;19,25;30,5;2,714583333;45,625;790,82;0,586470688
31/03/1997;22,14;-1,23;3,87;-4,9;0,78;0,88;-6,65;2,504288035;0,975324146;1,57;1,4;6,89;5,21;0,541871921;0,401502936;0,54;106,98;-0,98341;2,053685318;3,064101679;1,514051475;-2,301426186;4,066837567;3,284875229;66,14;1,441042823;35;38,75;26,25;8,75;1,434469697;42,375;757,12;0,545216637
30/04/1997;20,06;-6,54;-0,14;3,9;4,78;2,43;-5,95;-1,259368156;3,710352341;1,44;1,5;6,71;5,14;-0,979911808;1,510664106;0,68;111,93;-0,8987;2,954187953;2,409915666;6,441526644;2,144877249;2,101654096;-2,128529701;29,09;1,470468001;28,5;39,5;32;-3,5;0,905082358;31,75;801,34;0,44770774
30/05/1997;19,19;5,3;-3,62;6,63;-3,89;2,87;9,41;-1,668236345;-0,14496613;1,71;1,51;6,49;4,82;3,3151905;-1,859048067;0,99;104,89;-0,86574;0,875655612;4,111897458;6,764991934;5,570266617;-13,92600616;-2,732073791;50,41;1,521540498;35,6;39,8;24,6;11;1,493497866;32,875;848,28;0,542159695
30/06/1997;21,53;0,44;1,12;3,88;2,74;0,73;-1,77;5,942638819;1,067920849;1,26;1,5;6,22;5,06;-5,172413793;0,141000753;0,84;105,81;-0,84104;3,410098653;-1,717522715;11,87079447;10,37641363;1,514557049;-0,766090987;138,46;1,559338835;53;29,75;17,25;35,75;3,180842391;45,375;885,14;0,61465451
